저감미당 온도,오일 온도,열수 온도,호모믹스탱크 온도,호모믹스탱크 중량,호모믹스탱크 TS,정체시간,호모믹스탱크 교반속도,S1 탱크 온도,유량,조제액 온도,조제액 색도
44.8,72.4,74.0,57.6,3077.0,65.0,93600.0,2213.0,57.4,4250.0,57.2,0.6
51.3,75.43167925279127,72.0,65.1,3077.0,65.0,2760.0,2334.0,64.9,4200.0,64.7,0.6
48.76239838342501,72.3,72.0,59.744788404334166,3082.0,64.9,16440.0,2158.0,59.547318156323016,4200.0,59.260810194694784,0.75
50.87219898058956,72.6,75.3,62.60676620492978,3077.0,65.0,10980.0,1965.0,62.415992011519265,4230.0,62.147174807601196,0.85
44.8,72.55980265284164,71.68506792232984,57.6,3083.793131695345,64.91566680285342,14557.629965623477,2258.502453779906,57.4,4233.944001174428,57.2,0.6881554285961284
53.2,78.0906625077365,72.0,62.8,3077.0,65.0,6000.0,2654.0,62.6,4200.0,62.4,0.61
50.5,72.3,72.57136791423574,61.0,3077.0,65.0,8400.0,2269.0,60.9,3636.487373627513,60.6,0.63
44.8,72.5,73.95755500514208,57.6,3077.0,65.0,11677.147127992044,2308.601647378356,57.4,3321.4358869493176,57.2,0.6870939379135113
44.8,72.5,74.27315379442425,57.6,3077.0,65.0,11901.866872359318,2234.8984720443523,57.4,2948.843754180083,57.2,0.685577517248334
48.417257206477224,71.6,71.25563268809725,57.6,3104.336240739102,64.40966604637744,7318.110140055443,2369.7241363866056,57.4,4207.831600222657,57.2,0.6
50.232224737821475,73.0,73.4,61.742745473379024,3077.0,65.0,4680.0,2343.0,61.55211579377159,4200.0,61.28127310122341,0.67
46.74806494463232,72.3,71.9,57.6,3077.0,65.0,12060.0,2270.0,57.4,4250.0,57.2,0.7
48.75286527679747,72.26678101111717,71.80493304289544,59.71462759111823,3098.639247429561,64.4647365369267,15867.439257464972,2145.9069993056764,59.51909580567837,4246.364331936583,59.23081267815164,0.6786431727828046
49.2,72.2,70.9,59.4,3077.0,65.0,11580.0,2654.0,59.3,4250.0,59.1,0.65
45.9,71.6,66.3,58.1,3077.0,65.0,23045.886992928507,2420.0,57.9,4210.0,57.8,0.79
46.50385006049292,72.3,71.9,57.6,3077.0,65.0,12060.0,2270.0,57.4,4250.0,57.2,0.7
47.74923423134363,72.6,72.5,60.18131103105589,3086.0,64.8,10980.0,2271.0,59.98297909191822,4220.0,59.71069588530053,0.62
47.7,72.3,71.7,58.9,3077.0,65.0,93600.0,2224.0,58.7,4230.0,58.3,0.77
49.77304921963634,73.62116459527623,73.17123790125734,61.65439972631009,3077.0,65.0,2760.0,2362.3983629364175,57.55521962475941,4250.0,63.97104150189414,0.7056694719806321
58.222498558310775,71.6,71.80685992990465,63.63928757769814,3077.0,65.0,11098.79987551076,2306.2417368534047,59.84986010969591,4206.269988308795,60.984390607801245,0.6178570526978631
48.9,72.5,71.7,59.5,3085.6551301720674,64.82912971946656,13980.0,2252.0,59.3,4250.0,59.0,0.82
47.37556065630341,72.11778340164045,71.6672535267186,57.85651763136715,3083.9378640673035,64.8685321545456,11419.772102971476,2239.957496716322,57.65962396230791,4247.392028153798,57.368708485113984,0.6
47.35699901352594,71.6,66.3,58.753140371026134,3077.0,65.0,15179.96154540246,2367.9254210381914,58.55554636351963,4187.703109172186,58.20229535038352,0.7661133963788811
51.8,72.6,70.1,63.3,3077.0,65.0,8520.0,2400.003552806387,63.1,4210.0,62.9,0.69
50.91468472980723,72.6,75.3,62.682389481193,3077.0,65.0,10980.0,1965.0,62.48690467710188,4230.0,62.21988320749695,0.85
44.8,72.45222861968112,70.53753396019654,58.3303237477901,3077.0,65.0,3683.176316263458,2383.8117614492053,61.834505761009375,4250.0,57.8852992484155,0.6973387336385077
48.56996474182234,72.42357844481883,71.01614075167251,61.314224479174804,3077.0,64.85083679533984,21674.051095980045,2229.274743058527,59.81638503909584,4250.0,59.11120224797394,0.7265103073643944
52.1,73.2,66.3,62.8,3077.0,65.0,7200.0,2052.0,62.6,4250.0,62.4,0.63
46.406960534430674,71.6,67.70031242599072,58.432149622067286,3077.0,65.0,16765.87531491142,2337.264052560481,58.51056936073959,4227.6995713662445,57.56129084588442,0.7998056456095338
47.474830332461515,72.5089221981214,71.65132847612931,57.992910669329156,3086.1378830374124,65.0,11341.824838125165,2246.2314821383407,57.787117612547796,4234.812165251883,57.497991222433114,0.6
44.8,72.5,70.6,58.86145515092007,3077.0,65.0,10020.0,2272.0,58.63718166006988,4250.0,58.370664150492374,0.61
50.4,72.2,72.07621806315164,61.0,3077.0,65.0,9240.0,2256.0,60.9,3925.673428288255,60.6,0.66
48.871327792778956,72.3074443371421,71.68805630978656,59.87769689442262,3094.6429673634234,64.47250524103642,14194.084586980309,2147.904266911343,59.68482962347243,4239.5140758739735,59.40333264489,0.6694350719849959
47.2734496798411,74.00548509842122,70.83059932966185,57.6,3077.0,65.0,23739.725071716406,2085.778476576138,63.30660943528875,3728.9572552153863,61.74396816781487,0.8577284883383209
50.39406132333178,72.5,74.0,60.50270965905364,3077.0,65.0,13048.873864129208,2118.0942959502463,61.00215271832757,3200.0,59.85064628453882,0.683847819868871
50.5,72.3,72.48179842701185,61.0,3077.0,65.0,8400.0,2269.0,60.9,3688.815904435111,60.6,0.63
47.6,72.5,72.3,58.7,3077.0,65.0,10680.0,2198.6768048973454,58.5,4230.0,58.2,0.61
52.1,73.2,71.6,62.8,3077.0,65.0,7200.0,2212.921494688464,62.6,4210.0,62.4,0.63
51.3,74.7,72.0,65.1,3077.0,65.0,2760.0,2334.0,64.9,4200.0,64.7,0.6
52.6,76.22570999721042,71.8,62.6,3077.0,65.0,6660.0,2377.0,62.4,4210.0,62.2,0.62
46.40835013634877,71.6,68.5447077119523,58.9566750722872,3077.0,65.0,19109.446305122903,2397.519322432488,57.92119171301253,4243.671577478475,58.00029770371539,0.8013756083737663
49.4,72.5,74.0,60.0,3077.0,65.0,11640.0,2198.0,59.9,3200.0,59.7,0.6
48.242927871861724,72.10716771605186,72.83951411543025,59.01592439740724,3077.0,65.0,11911.95505776843,2314.8258642700252,58.81391969981173,4200.0,58.52347161799044,0.6587016546585194
45.450623038702865,71.6,66.3,58.858563396128226,3077.0,65.0,14136.663792393709,2358.4777039968044,57.65024728594651,4231.446957684164,58.55393446935767,0.7867108148994068
48.486132872786136,72.89795396805933,69.23906879109884,61.87434806011598,3077.0,65.0,30099.558757054598,2083.2591034538204,59.97426856007026,4250.0,62.950324793279144,0.769592108760001
51.3,74.14228309738522,72.0,65.1,3077.0,65.0,2760.0,2334.0,64.9,4200.0,64.7,0.6
47.630736572742094,71.81644834739167,71.79790293984904,58.13617908688202,3077.0,65.0,6297.989863918734,2308.3129214325645,61.29479683437052,3967.395008382219,59.390795500125584,0.7478798224280607
48.95504830785953,72.7,66.3,63.00571217151926,3077.0,65.0,8224.080156325528,2326.135514610016,62.67509244407764,4250.0,62.715141904362746,0.7566797327141647
49.2,72.2,70.9,59.4,3077.0,65.0,11580.0,2654.0,59.3,4250.0,59.1,0.65
51.0871732091856,83.44352684723559,71.08472641273117,58.691367651453774,3125.0,64.0,7070.151281408283,2248.090310435828,59.76747635198778,4199.60404625476,60.64017742052455,0.7310220485861504
51.66281852862636,72.50731608835834,72.18818424300598,62.13855186522132,3077.0,65.0,27222.76148799531,2361.181113835334,64.0120812807902,3958.662855561022,60.954795102995405,0.6872086599284305
52.71287431568486,75.24450944823587,71.80513293920527,65.13942508537517,3125.0,64.30245752819836,6524.984361677483,1973.9002226345697,64.9558206562295,4220.628659174626,64.69226475070197,0.6001988572096018
45.5,72.7,66.3,59.0,3082.0,64.9,11460.0,2279.0,58.7,4250.0,58.4,0.64
52.958229388000625,72.3283217125849,74.00468037758856,58.431517571052424,3077.0,65.0,2760.0,2115.3536819618744,59.33274773994116,3884.470778349558,58.69764036446512,0.731222557880756
51.526431207018966,71.6,70.87479804579213,63.496580342580934,3080.715137424755,64.98946827416675,7563.41369807162,2390.7948251289145,63.30129925212509,4187.942709237387,63.03799573289425,0.654675890089897
49.45112897682397,72.32562804583797,70.96899488911257,60.98871398313823,3077.0,65.0,8090.228120165771,2167.971333734716,61.357564948156586,4159.633399755942,57.59443421052373,0.6869058413534469
51.87180382424124,71.70633120561695,66.3,64.35848666766032,3077.0,65.0,11187.835178560015,2385.615685566371,63.06415532423966,4210.0,57.2,0.6150693181011083
53.28718958408341,74.67614333748507,72.08377851843524,63.44921307875116,3105.3321726205054,64.03183458158696,14450.51853405431,2295.3631597120993,61.48550819415002,4177.942094881801,60.058139458623636,0.6667639115663355
50.51049852502608,74.59525984286643,72.1063787390528,62.12620603238299,3077.0,65.0,2760.0,2400.269168786604,61.93456561202888,4189.4119399448355,61.660529449295176,0.6585165332623978
51.311416369781305,73.7,72.0,61.64349032189208,3077.0,65.0,6000.0,2654.0,61.45535380210748,4200.0,61.1749023806449,0.61
47.0,71.6,74.53175412140483,59.0,3077.0,65.0,14580.0,2334.0,58.7,3893.8183860412673,58.3,0.83
45.9,71.6,66.3,58.1,3077.0,65.0,22178.4830387381,2420.0,57.9,4210.0,57.8,0.79
51.3,74.3837094991577,72.0,65.1,3077.0,65.0,2760.0,2334.0,64.9,4200.0,64.7,0.6
51.96622364517196,73.89353656157539,71.72731017490584,64.11470710806599,3087.6787575392214,64.0,5116.093285591732,2067.3493320571106,63.92350650604658,4196.425691130321,63.65917016261626,0.6048634867259959
52.6,77.431272240679,71.8,62.6,3077.0,65.0,6660.0,2377.0,62.4,4210.0,62.2,0.62
47.897668474435946,72.37025333047333,70.89694661747205,58.860842221713334,3109.7463830584547,65.0,93600.0,2325.8069412612926,59.2217733021269,4230.51530199182,58.36260904763247,0.6731019076537902
46.7,72.3,72.0,57.6,3082.0,64.9,16440.0,2166.7100484931466,57.4,4200.0,57.2,0.75
48.936296609678784,72.3,72.0,59.97587186926221,3082.0,64.9,16440.0,2158.0,59.78232241018944,4200.0,59.499423389966296,0.75
51.22897879248286,72.99029990734324,71.8647662432567,63.09213483638196,3077.0,65.0,5866.840840096542,2233.6526165825453,62.90483889363539,4214.011747949649,62.63851232239112,0.6884567392437618
48.9,72.5,71.7,59.5,3089.9640689275066,64.70243329649504,13980.0,2252.0,59.3,4250.0,59.0,0.82
52.48646255351137,72.4367087359318,71.83320022335327,64.84420206286678,3121.1716059598407,64.98590207675787,5735.407834989085,2275.7695839240573,64.65359389672398,4233.82418275073,64.40714344349843,0.6022344191709913
44.8,72.84046062256981,73.84912906152555,64.17309036282973,3077.0,65.0,42061.23873849369,2132.2285434007736,60.20843973803761,4024.342277774529,60.95206350216941,0.7421717971126259
52.7,72.7,71.7,62.6,3125.0,64.0,2760.0,2143.0,62.4,4240.0,62.2,0.6
48.89452743697407,72.58707560277787,70.63307631163512,61.77796414051464,3077.0,65.0,11200.289813537362,2149.0099566782646,59.7777831879865,4184.639173837852,60.431954380947836,0.6752738292524457
48.367968351755025,72.7,66.3,63.04191173533968,3077.0,65.0,8742.153631581747,2327.4662487812393,62.71217365972365,4250.0,62.43668111690181,0.7389356007463763
49.156479351788334,72.04595319704659,75.28915819722599,61.355939618481415,3077.0,65.0,11787.089799549669,2279.8569667271386,61.13577309481794,3838.3745527121337,60.827202974637046,0.8823391194339226
49.74240877661787,72.43555682474307,71.76007050022254,62.26240467262972,3077.0,65.0,12735.97257041585,2343.873382824944,60.13448934641775,4218.841224044314,60.047529046103676,0.6
45.424099648459574,72.5,72.3,59.23073781072309,3077.0,65.0,10680.0,2134.0,59.01813840155128,4230.0,58.75313802281526,0.61
50.5,72.3,72.25601985567066,61.0,3077.0,65.0,8400.0,2269.0,60.9,3820.679141650641,60.6,0.63
48.9,72.5,71.7,59.5,3091.0,64.7,13980.0,2252.0,59.3,4250.0,59.0,0.6737815310494033
51.51002651853627,80.1136845484935,71.53273436385376,63.49921289962449,3077.9480604845985,64.9539266705577,7905.782721905784,2326.3448753108337,63.30290480934989,4179.038569743509,63.03912354544442,0.6372081708188568
45.2,72.6,75.3,59.6,3086.0,64.8,10980.0,2271.0,59.3,3794.688327995995,59.0,0.62
47.03043414235835,72.56049836940286,70.17943437804402,60.36191556904834,3077.0,65.0,24679.123389008855,2301.5447059065323,58.20636991730511,3615.1593035810015,58.66819116232575,0.8504565590445782
45.9,71.6,66.3,58.1,3077.0,65.0,21806.68107824732,2420.0,57.9,4210.0,57.8,0.79
51.19876418542525,72.68866469008667,70.1040247570124,63.07346683611439,3077.0,65.0,8564.431267679567,2439.0406362754175,62.88184711631288,4216.6654689008965,62.61328490377353,0.7226608437597639
53.0,73.2,72.3,65.1,3077.0,65.0,7200.0,2365.1145761308135,65.0,4220.0,64.9,0.77
51.77821183495091,73.7,72.0,61.83409400599579,3077.0,65.0,6000.0,2654.0,61.651644691820124,4200.0,61.36951211588442,0.61
59.65079870961488,72.0,72.6,65.4,3077.0,65.0,7980.0,2296.0,65.2,4230.0,65.0,0.61
52.31152716931498,72.94143571984132,71.96067119610761,63.33231532145233,3077.0,65.0,29863.327433286046,2443.1731537219935,62.92318424633645,4250.0,61.18181989351688,0.7693816566374351
50.08053840626937,72.22577656330438,70.63518529724243,63.307525196402516,3077.0,65.0,8477.080741975311,2236.244584173587,59.4643530232456,4222.509982980602,57.2,0.7314636175168044
47.32761987772775,72.2,70.9,57.75003943953244,3077.0,65.0,11580.0,2312.0,57.5549881617639,4250.0,57.264241411860965,0.65
48.903826288391635,72.05243589252999,71.46338371459309,61.23094753251222,3077.0,65.0,12218.145774374409,2185.512584750085,62.1729704091862,3921.484002969365,59.13596542725758,0.92
50.602479780092345,72.1345150193502,71.7,57.6,3083.0399835461553,64.87385329954512,5778.940986778052,2143.0,57.61055719597235,4240.0,60.68019948261237,0.6419237573205913
52.6615079514234,74.09970195230451,71.71856066111765,65.03570658658606,3092.3450987299307,64.26587991824663,6094.461852683688,2162.4860345647558,64.85183783360752,4230.715361086783,64.60192792958323,0.6207219971831145
53.2,81.77699047181956,72.0,62.8,3077.0,65.0,6000.0,2654.0,62.6,4200.0,62.4,0.61
44.8,72.5,74.14896205719394,57.6,3077.0,65.0,12154.7141484728,2283.931968628515,57.4,3118.5490817593195,57.2,0.6458853694782917
47.94898861365452,72.1,72.1,60.265601218335384,3077.0,65.0,12600.0,2234.0,60.065592314020144,4240.0,59.78987811600577,0.72
52.89934808846349,77.15470412813895,71.16500293893661,59.00873747067655,3125.0,64.0,10802.501182163303,2253.9136496285955,62.779258151072845,4196.063759338866,58.99058608113082,0.6991351528688671
49.013544670432516,72.25704108136605,71.72051047127388,60.0710021491052,3077.8065023562785,65.0,15727.401752213918,2150.340320338676,59.876889202733295,4250.0,59.59817261072641,0.7977703432703376
50.4,72.2,72.09540074915896,61.0,3077.0,65.0,9240.0,2256.0,60.9,3914.4833644499017,60.6,0.66
51.42275330401002,73.7,72.0,61.6888315549503,3077.0,65.0,6000.0,2654.0,61.502884605976426,4200.0,61.22139955155142,0.61
44.8,72.5,74.20057918630906,57.6,3077.0,65.0,12364.8933848684,2240.95578808055,57.4,2979.165554085499,57.2,0.7059873804477769
48.83448417806247,72.15231613992535,71.33111848996325,60.09876411156055,3082.3789813682674,64.7802622625313,20340.06024499572,2249.2621147873947,59.60130419038031,4250.0,58.986549723077715,0.7867479432227802
46.91024052123246,72.2,70.8,57.6,3077.0,65.0,12780.0,2292.0,57.4,4250.0,57.2,0.74
45.2,72.6,72.5,59.6,3101.9149846185824,64.43985570720507,10980.0,2271.0,59.3,4220.0,59.0,0.62
45.9,71.6,66.3,58.1,3077.0,65.0,23205.16551112334,2420.0,57.9,4210.0,57.8,0.79
51.0,72.0,71.8,63.1,3077.0,65.0,9000.0,1972.3518743016882,62.9,4210.0,62.7,0.74
49.7,72.0,72.6,61.3,3077.0,65.0,7980.0,2654.0,61.0,4230.0,60.6,0.61
47.017131034610294,72.2,70.80462594709543,57.6,3077.0,65.0,11698.636050802736,2309.991418258127,57.4,4250.0,57.2,0.6184360175271134
49.84010725625419,72.7,75.3,63.03714119614966,3077.0,65.0,9379.739170322266,2329.0744774324107,62.86044043315822,2900.0,62.65364048870297,0.8001101580348635
45.88283489410257,71.6,71.84125950061245,59.10217136343655,3077.0,65.0,16690.908248371074,2316.7626125544994,57.83779140221927,4220.224016278503,58.830232312483695,0.8133225029253656
47.39553963158519,72.2,70.9,57.85494520176293,3077.0,65.0,11580.0,2312.0,57.652358131587505,4250.0,57.36265041228929,0.65
51.64817561218477,73.7,72.0,61.78048507753321,3077.0,65.0,6000.0,2654.0,61.59372890393774,4200.0,61.31484071217742,0.61
51.3,74.75995185615243,72.0,65.1,3077.0,65.0,2760.0,2334.0,64.9,4200.0,64.7,0.6
51.10267438222028,72.39218992134111,72.63357366200344,62.918124559499454,3077.0,65.0,9982.463621226294,2397.7256852977607,62.72752888726563,4214.0695891238665,62.46345715596779,0.7175082147876701
48.17944227899974,72.20177763247452,71.13775897515592,59.36458313791422,3083.2460940803567,64.95741139832032,11172.65952889961,2253.7649654918055,60.34521901349563,4250.0,59.64908651711955,0.6
47.9,72.2,69.11501385198875,59.6,3077.0,65.0,12780.0,2292.0,59.4,4250.0,59.1,0.74
49.53642176996498,72.5,74.2,60.05353742737711,3077.0,65.0,11374.74145546545,2440.708923190273,60.64685629121619,2900.0,60.562026038403914,0.7184462469169897
51.3,74.7,72.0,65.1,3077.0,65.0,2760.0,2334.0,64.9,4200.0,64.7,0.6
50.5,72.3,69.98844172607052,61.0,3077.0,65.0,8400.0,2269.0,60.9,4232.807245343245,60.6,0.63
50.5,72.3,73.03533027312054,61.0,3077.0,65.0,8400.0,2269.0,60.9,3365.531589465031,60.6,0.63
45.9,71.6,66.3,58.1,3077.0,65.0,19285.834060397057,2420.0,57.9,4210.0,57.8,0.79
45.83787804925181,71.6,67.55348004947193,58.44522568416138,3077.0,65.0,16112.31709148989,2352.075538775452,57.97146647532018,4220.750907782963,57.60641527776228,0.7969241196217124
48.00244000417045,72.94537483757115,71.10726439333617,60.47076335632142,3077.0,65.0,24014.486996824464,2271.7828433056507,63.32242577183674,4244.838711131527,57.2,0.6602149656031318
59.82386986286086,72.58218111525736,72.27416910046507,61.57320483537886,3077.0,64.55722417029082,18709.67808037143,2291.89246926707,60.641497942933235,4220.97015985077,63.10245541828456,0.6
46.7,72.3,72.0,57.6,3082.0,64.9,47047.40492843742,2158.0,57.4,4200.0,57.2,0.75
46.7,72.3,72.0,57.6,3082.0,64.9,16440.0,2165.6584207988835,57.4,4200.0,57.2,0.75
44.8,72.19950594327648,74.1523522505918,57.6,3077.0,65.0,37939.51334770351,2356.7274033800195,57.4,3854.0258168701453,57.2,0.6780053717341558
48.7338635382842,72.7,69.41146280304496,63.12648053605206,3077.0,65.0,8038.162152009525,2332.0267305004177,62.911577635400135,4250.0,62.57503750367774,0.7131491987842838
48.1,72.2,70.4,61.2,3077.0,65.0,14400.0,2072.208255393362,61.0,4240.0,60.8,0.92
48.676963816927895,72.7,75.3,62.94709141250778,3077.0,65.0,9205.743874138792,2324.119255429901,62.97367203616124,2900.0,62.58417781415672,0.8449650034339873
51.31228000286421,71.96357345744734,68.86329696203616,63.23146833727162,3077.0,65.0,9063.480164535173,2261.891826818356,63.0495769699604,4210.0,62.789825484402975,0.626805167178409
51.3,74.7,72.0,65.1,3077.0,65.0,2760.0,2334.0,64.9,4200.0,64.7,0.6
52.987599971499094,88.2,71.52817260296902,63.44325604687521,3077.0,65.0,6157.278585979328,2113.9421020944637,62.01261920760049,4222.5499338740665,63.58886881985988,0.7071792267624097
46.98088719485776,72.2,70.8,57.6,3077.0,65.0,12780.0,2292.0,57.4,4250.0,57.2,0.74
53.05210532054802,73.2,71.6,62.35335204331098,3077.0,65.0,7200.0,2052.0,62.17192673465616,4210.0,61.8894513488593,0.63
50.38981465417123,73.0,73.4,61.95332235633537,3077.0,65.0,4680.0,2343.0,61.75997056557958,4200.0,61.48846216166533,0.67
46.33067666772018,71.6,68.43162253019821,57.86031038041188,3077.0,65.0,12632.383319666304,2391.547865945681,58.10726464374718,4223.919035464048,57.80226006457482,0.8333160602820455
44.8,72.33151735021488,71.920235106657,57.6,3077.0,64.98280605510928,7739.009412650553,2282.950405850993,57.4,4222.399893631022,57.2,0.7385213730965512
45.2,72.6,75.3,59.6,3086.0,64.8,10980.0,2271.0,59.3,3778.353755171198,59.0,0.62
51.64454467625956,73.95896240045566,71.88923287006146,63.68613462095734,3077.0,65.0,7332.978052774268,2558.0152861644315,63.49677990542309,4197.587183060373,63.22738831990484,0.6293574975022143
47.18686758242278,72.08199846262806,72.69461945971015,58.266681189920064,3077.0,65.0,6966.807766258281,2427.0573717179336,60.30085869462533,4217.275941422013,61.76707763557347,0.6
48.527321019517316,78.55152386973789,71.15512364665022,57.6,3125.0,64.0,9535.616233079754,2289.6488527212573,59.26228283074799,4199.481540883025,58.951514015274434,0.6969264660304558
48.65149128602443,72.28470239991773,73.5600960699826,61.15445194277311,3077.0,65.0,10994.033351640599,2281.1952313695074,60.756429487555316,4022.874840008152,61.12978397433112,0.6
44.8,72.5,74.14857738682885,57.6,3077.0,65.0,12264.05424741816,2218.2072991339346,57.4,3301.0823533975145,57.2,0.6839152564789509
45.2,72.6,72.5,59.6,3092.917253105628,64.67669914131098,10980.0,2271.0,59.3,4220.0,59.0,0.62
53.19188153647532,71.6,70.90246214659206,62.45598568576679,3125.0,64.0,15944.619406357595,2263.054289100132,57.63156291458584,4200.525885693209,58.2174403212847,0.6840902395986528
44.8,72.5,74.0,57.6,3077.0,65.0,11640.0,2198.0,57.4,3200.0,57.2,0.68
47.6,72.5,72.3,58.7,3077.0,65.0,10680.0,2212.462524879722,58.5,4230.0,58.2,0.61
44.8,72.52210833804288,71.87774067734665,57.6,3078.6388263471176,65.0,14832.777127244546,2276.6470491694554,57.4,4185.09453839162,57.2,0.6750162903746302
44.8,72.54746160641739,73.64012355476522,57.6,3077.0,65.0,80014.0283965932,2370.6499132011345,57.4,3047.710663682314,57.2,0.6346754299637425
51.3,75.17821233355201,72.0,65.1,3077.0,65.0,2760.0,2334.0,64.9,4200.0,64.7,0.6
51.229041472886664,72.8945042252244,70.16303644091964,63.11891883663024,3077.0,65.0,7839.902159717531,2183.2943430352398,62.92212327170583,4221.421235187458,62.65548187525617,0.6758857099579687
50.403389086526516,72.72518061537231,70.11443147018733,61.09814182591885,3077.0,65.0,13228.09413880753,2386.972327244367,57.5977296270226,4223.314110603234,63.96703199818971,0.6970520394979933
55.5447329982605,72.64008103157379,70.14929571590851,60.35944497450235,3077.0,65.0,13974.592465054006,2416.5644761162885,64.94923802423392,4250.0,63.44916898147612,0.6819894848966538
50.7,72.7,72.1,63.3,3077.0,65.0,5040.0,1965.0,63.1,4210.0,62.9,0.61
46.286807125877736,71.6,71.14247533525554,59.0599551483434,3077.0,65.0,17889.371931071644,2343.3477801687854,58.450543493857985,4209.97166900595,58.170022410684055,0.8287171108327251
48.9,72.5,71.7,59.5,3088.837779620281,64.75308042595361,13980.0,2252.0,59.3,4250.0,59.0,0.82
46.616637921126184,71.6,71.66277160615856,58.83657744960806,3077.0,65.0,14153.594006709318,2402.4382478378234,58.54500806251005,4228.308852867328,58.654851761009226,0.808717825388422
49.70826083092642,72.66980917280017,69.51686014470938,61.92405381318569,3077.0,65.0,12641.941516038782,2290.7876027126745,65.2,4084.1775811154253,60.79823670425293,0.7636763409425484
49.763597240267686,72.25676087311733,72.21140432432871,62.978377673483074,3077.0,65.0,18576.333648657208,2360.016358779656,59.97570438703741,4250.0,64.05173169506801,0.6466142864862727
46.7,72.3,72.0,57.6,3082.0,64.9,16440.0,2158.0,57.4,4200.0,57.2,0.6730653588101958
49.87383281265127,72.5,74.2,59.685254939761144,3077.0,65.0,12927.302637640416,2431.714222065419,60.584383693512464,2900.0,59.60600712160212,0.7185297695491198
